Incident Number,Property Code,Property Use Description,Property Use Category,Incident Code,Primary Type Category,Sub Type Category,Aid Given or Received,Incident Date and Time,First Unit Dispatched,First Unit Arrived,All Units Clear,Total First Unit Response Time,Total Time Committed,shift,Incident Location Area,Number of Apparatus Assigned,Number of Personnel Assigned,Property Value,Property Lost,Contents Value,Contents Lost
17-0004999,123,"Stadium, arena.",Assembly,571,No Hazard,GOOD INTENT,None,42918.8898,42918.88865,42918.8898,42918.90657,0:01:40,0.017928241,B,8,1,4,0,0,0,0
17-0005000,419,1- or 2-family dwelling.,Residential,311,Medical,EMS,None,42918.89705,42918.89637,42918.89981,42918.90843,0:04:58,0.012060185,B,4,1,4,0,0,0,0
17-0005001,419,1- or 2-family dwelling.,Residential,321,Medical,EMS,None,42918.91059,42918.91047,42918.9133,42918.92721,0:04:04,0.016736111,B,8,1,4,0,0,0,0
17-0005002,419,1- or 2-family dwelling.,Residential,311,Medical,EMS,Automatic Aid Received,42919.06429,42919.06411,42919.06971,42919.08122,0:08:04,0.017106481,B,7,1,3,0,0,0,0
17-0005003,300,"Health care, detention, and correction.",Health Care or Detention,311,Medical,EMS,None,42919.27929,42919.27918,42919.28184,42919.2926,0:03:50,0.013425926,B,5,1,4,0,0,0,0
17-0005004,311,"Nursing homes licensed by the State,.",Health Care or Detention,311,Medical,EMS,None,42919.28438,42919.28391,42919.28762,42919.29289,0:05:20,0.008981481,B,4,1,4,0,0,0,0
17-0005005,549,Specialty shop.,Business,311,Medical,EMS,None,42919.30977,42919.30968,42919.31193,42919.31916,0:03:15,0.009479167,C,3,1,5,0,0,0,0
17-0005006,429,Multifamily dwelling.,Residential,321,Medical,EMS,None,42919.33458,42919.33412,42919.33722,42919.34493,0:04:28,0.010810185,B,2,1,3,0,0,0,0
17-0005007,419,1- or 2-family dwelling.,Residential,321,Medical,EMS,None,42919.40267,42919.40207,42919.40497,42919.41271,0:04:10,0.010636574,B,2,1,3,0,0,0,0
17-0005008,419,1- or 2-family dwelling.,Residential,553,No Hazard,ASSIST,None,42919.43848,42919.43847,42919.44296,42919.45583,0:06:28,0.017361111,C,9,1,4,0,0,0,0
17-0005009,200,"Educational, other.",Educational,321,Medical,EMS,None,42919.45111,42919.45101,42919.45388,42919.46281,0:04:08,0.011805556,C,5,1,3,0,0,0,0
17-0005010,419,1- or 2-family dwelling.,Residential,321,Medical,EMS,None,42919.4887,42919.48846,42919.49282,42919.50611,0:06:17,0.017650463,C,4,1,4,0,0,0,0
17-0005011,599,Business office.,Business,321,Medical,EMS,None,42919.49039,42919.49022,42919.4955,42919.50611,0:07:36,0.015891204,C,3,1,4,0,0,0,0
17-0005012,449,"Hotel/Motel, commercial.",Residential,733,No Hazard,ALARM,None,42919.58262,42919.58152,42919.58571,42919.59096,0:06:02,0.009444444,C,3,3,11,0,0,0,0
17-0005013,161,Restaurant or cafeteria.,Assembly,321,Medical,EMS,None,42919.5835,42919.58282,42919.58605,42919.59563,0:04:39,0.012800926,C,5,1,4,0,0,0,0
17-0005014,429,Multifamily dwelling.,Residential,311,Medical,EMS,None,42919.63507,42919.63436,42919.63793,42919.64948,0:05:08,0.015115741,C,1,1,4,0,0,0,0
17-0005015,161,Restaurant or cafeteria.,Assembly,611,No Hazard,GOOD INTENT,None,42919.6362,42919.63594,,42919.63712,,0.001180556,C,1,1,3,0,0,0,0
17-0005016,429,Multifamily dwelling.,Residential,311,Medical,EMS,None,42919.65889,42919.65818,42919.66234,42919.67307,0:05:59,0.014884259,C,2,1,4,0,0,0,0
17-0005017,449,"Hotel/Motel, commercial.",Residential,744,No Hazard,ALARM,None,42919.71926,42919.71719,42919.72162,42919.72383,0:06:23,0.006643519,C,1,3,11,0,0,0,0
17-0005019,429,Multifamily dwelling.,Residential,412,Special Ops,HAZARDOUS MATERIAL,None,42919.79069,42919.79008,42919.79313,42919.84155,0:04:23,0.051469907,C,4,5,11,0,0,0,0
17-0005020,419,1- or 2-family dwelling.,Residential,151,Fire,OTHER,None,42919.83038,42919.82958,42919.83347,42919.8456,0:05:36,0.016018519,C,2,3,9,0,0,0,0
17-0005021,429,Multifamily dwelling.,Residential,321,Medical,EMS,None,42919.83713,42919.83678,42919.83926,42919.85385,0:03:34,0.017071759,C,1,1,4,0,0,0,0
17-0005022,419,1- or 2-family dwelling.,Residential,311,Medical,EMS,None,42919.87693,42919.87675,42919.8789,42919.89733,0:03:06,0.020578704,C,7,1,3,0,0,0,0
17-0005023,419,1- or 2-family dwelling.,Residential,522,No Hazard,ASSIST,None,42919.90123,42919.90045,42919.9049,42919.91554,0:06:24,0.015092593,C,6,4,11,0,0,0,0
17-0005025,429,Multifamily dwelling.,Residential,321,Medical,EMS,None,42919.97155,42919.97141,42919.97541,42919.98679,0:05:45,0.015381944,C,4,1,4,0,0,0,0
17-0005026,962,"Residential street, road.",Outside,131,Fire,VEHICLE,Automatic Aid Given,42920.01833,42920.01719,42920.02281,42920.09405,0:08:06,0.076863426,C,NCFD,1,4,0,0,0,0
17-0005029,419,1- or 2-family dwelling.,Residential,311,Medical,EMS,None,42920.24894,42920.24887,42920.25425,42920.25987,0:07:45,0.011006944,C,5,1,4,0,0,0,0
17-0005030,581,Department or discount store.,Business,321,Medical,EMS,None,42920.27353,42920.27336,42920.27534,42920.27895,0:02:51,0.005590278,C,3,1,4,0,0,0,0
17-0005031,141,Athletic or health club.,Assembly,321,Medical,EMS,None,42920.3641,42920.36372,42920.36645,42920.37774,0:03:56,0.014027778,B,3,1,5,0,0,0,0
17-0005032,311,"Nursing homes licensed by the State,.",Health Care or Detention,733,No Hazard,ALARM,None,42920.38644,42920.38567,42920.38782,42920.4081,0:03:06,0.022430556,B,4,3,11,0,0,0,0
17-0005033,419,1- or 2-family dwelling.,Residential,311,Medical,EMS,None,42920.40219,42920.40157,42920.40541,42920.40925,0:05:31,0.007673611,B,5,1,4,0,0,0,0
17-0005034,599,Business office.,Business,622,No Hazard,GOOD INTENT,None,42920.42867,42920.42823,42920.43091,42920.43345,0:03:52,0.005219907,B,2,1,4,0,0,0,0
17-0005035,419,1- or 2-family dwelling.,Residential,412,Special Ops,HAZARDOUS MATERIAL,None,42920.43344,42920.43265,42920.43633,42920.46328,0:05:18,0.030625,B,7,4,12,0,0,0,0
17-0005036,419,1- or 2-family dwelling.,Residential,321,Medical,EMS,Automatic Aid Given,42920.48456,42920.48387,42920.48646,42920.51344,0:03:44,0.029571759,B,MVFD,1,5,0,0,0,0
17-0005037,419,1- or 2-family dwelling.,Residential,653,No Hazard,GOOD INTENT,None,42920.49003,42920.48943,42920.49443,42920.4987,0:07:12,0.009270833,B,8,4,12,0,0,0,0
17-0005038,429,Multifamily dwelling.,Residential,531,No Hazard,ASSIST,None,42920.55993,42920.5592,42920.56297,42920.57027,0:05:26,0.011064815,B,1,1,4,0,0,0,0
17-0005039,419,1- or 2-family dwelling.,Residential,553,No Hazard,ASSIST,None,42920.58456,42920.58412,42920.58971,42920.59352,0:08:03,0.009398148,B,6,2,4,0,0,0,0
17-0005040,419,1- or 2-family dwelling.,Residential,311,Medical,EMS,None,42920.61469,42920.6142,42920.61831,42920.62744,0:05:55,0.013240741,B,7,1,3,0,0,0,0
17-0005041,100,"Assembly, other.",Assembly,571,No Hazard,GOOD INTENT,None,42920.62918,42920.62917,42920.62918,42920.93959,0:00:01,0.310428241,B,3,5,13,0,0,0,0
17-0005043,599,Business office.,Business,745,No Hazard,ALARM,None,42920.65536,42920.65431,42920.66001,42920.66339,0:08:13,0.009085648,B,7,2,7,0,0,0,0
17-0005044,419,1- or 2-family dwelling.,Residential,321,Medical,EMS,None,42920.68483,42920.68442,42920.68801,42920.6963,0:05:10,0.011875,B,2,1,3,0,0,0,0
17-0005045,599,Business office.,Business,745,No Hazard,ALARM,None,42920.7092,42920.70859,42920.71236,42920.71668,0:05:26,0.008090278,B,4,2,7,0,0,0,0
17-0005046,419,1- or 2-family dwelling.,Residential,745,No Hazard,ALARM,None,42920.71993,42920.7197,42920.72381,42920.73009,0:05:55,0.010393519,B,5,1,3,0,0,0,0
17-0005047,UUU,Undetermined.,Other,745,No Hazard,ALARM,Automatic Aid Given,42920.72243,42920.72208,42920.72347,42920.72758,0:02:00,0.005497685,B,WWFD,1,3,0,0,0,0
17-0005048,419,1- or 2-family dwelling.,Residential,111,Fire,STRUCTURE,Automatic Aid Received,42920.75625,42920.75538,42920.75819,42920.76602,0:04:03,0.010636574,B,8,6,19,200,200,0,0
17-0005049,963,Street or road in commercial area.,Outside,324,Hazard,MVA,None,42920.81344,42920.81314,42920.81508,42920.84733,0:02:48,0.034189815,B,4,2,7,0,0,0,0
17-0005050,123,"Stadium, arena.",Assembly,571,No Hazard,GOOD INTENT,None,42920.82998,42920.82977,42920.82998,42920.929,0:00:18,0.099236111,B,2,1,4,0,0,0,0
17-0005051,965,Vehicle parking area.,Outside,321,Medical,EMS,None,42920.83419,42920.83394,42920.83572,42920.84611,0:02:34,0.012175926,B,2,1,3,0,0,0,0
17-0005052,960,"Street, other.",Outside,321,Medical,EMS,None,42920.86381,42920.86348,42920.86714,42920.87719,0:05:16,0.013703704,B,8,1,4,0,0,0,0
17-0005053,419,1- or 2-family dwelling.,Residential,321,Medical,EMS,None,42920.91924,42920.91902,42920.92191,42920.93662,0:04:10,0.017604167,B,8,1,4,0,0,0,0
17-0005054,429,Multifamily dwelling.,Residential,154,Fire,OTHER,None,42920.9289,42920.92814,42920.93198,42920.94478,0:05:32,0.016643519,B,4,3,8,1000,50,0,0
17-0005055,100,"Assembly, other.",Assembly,745,No Hazard,ALARM,None,42920.94069,42920.94069,42920.94069,42920.94196,0:00:00,0.001261574,B,3,1,2,0,0,0,0
17-0005056,142,Clubhouse associated with country club.,Assembly,154,Fire,OTHER,None,42920.99132,42920.99057,42920.99473,42921.0023,0:06:00,0.011736111,B,2,3,8,40,40,0,0
17-0005057,961,Highway or divided highway.,Outside,324,Hazard,MVA,Automatic Aid Given,42921.00501,42921.0049,42921.00862,42921.04898,0:05:22,0.044085648,B,MVFD,4,11,0,0,0,0
17-0005058,419,1- or 2-family dwelling.,Residential,736,No Hazard,ALARM,None,42921.03433,42921.03304,42921.03856,42921.05207,0:07:57,0.019027778,B,6,2,8,0,0,0,0
17-0005059,419,1- or 2-family dwelling.,Residential,311,Medical,EMS,None,42921.23999,42921.2398,42921.24323,42921.24343,0:04:56,0.003622685,B,5,1,4,0,0,0,0
17-0005060,311,"Nursing homes licensed by the State,.",Health Care or Detention,321,Medical,EMS,None,42921.27343,42921.27322,42921.27625,42921.28391,0:04:22,0.010694444,B,3,1,5,0,0,0,0
17-0005061,419,1- or 2-family dwelling.,Residential,321,Medical,EMS,None,42921.31505,42921.31419,42921.31861,42921.32559,0:06:22,0.011400463,C,5,1,4,0,0,0,0
17-0005062,419,1- or 2-family dwelling.,Residential,321,Medical,EMS,Automatic Aid Received,42921.34698,42921.34611,42921.35222,42921.35851,0:08:48,0.012395833,C,6,1,3,0,0,0,0
17-0005063,599,Business office.,Business,611,No Hazard,GOOD INTENT,None,42921.43365,42921.43334,,42921.4351,,0.001759259,C,3,2,7,0,0,0,0
17-0005064,963,Street or road in commercial area.,Outside,322,Hazard,MVA,None,42921.45495,42921.45446,42921.45755,42921.47278,0:04:27,0.018321759,C,3,2,7,0,0,0,0
17-0005065,599,Business office.,Business,321,Medical,EMS,Automatic Aid Received,42921.48954,42921.48933,42921.49469,42921.50637,0:07:43,0.017037037,C,1,1,4,0,0,0,0
17-0005066,254,Day care in commercial property.,Educational,735,No Hazard,ALARM,None,42921.51058,42921.50947,42921.51274,42921.52128,0:04:43,0.01181713,C,4,3,11,0,0,0,0
17-0005067,419,1- or 2-family dwelling.,Residential,322,Hazard,MVA,None,42921.5267,42921.52661,42921.52876,42921.53517,0:03:06,0.008564815,C,3,2,8,0,0,0,0
17-0005068,142,Clubhouse associated with country club.,Assembly,611,No Hazard,GOOD INTENT,None,42921.52839,42921.52787,,42921.52969,,0.00181713,C,8,1,4,0,0,0,0
17-0005069,419,1- or 2-family dwelling.,Residential,321,Medical,EMS,None,42921.53259,42921.53228,42921.53428,42921.54646,0:02:53,0.014178241,C,3,1,5,0,0,0,0
17-0005070,599,Business office.,Business,353,No Hazard,ASSIST,None,42921.54538,42921.54475,42921.54777,42921.55716,0:04:21,0.012418981,C,1,2,7,0,0,0,0
17-0005071,419,1- or 2-family dwelling.,Residential,321,Medical,EMS,None,42921.56424,42921.56411,42921.56765,42921.58671,0:05:06,0.022604167,C,7,1,4,0,0,0,0
17-0005072,449,"Hotel/Motel, commercial.",Residential,744,No Hazard,ALARM,None,42921.59506,42921.59462,42921.59795,42921.60561,0:04:48,0.01099537,C,3,4,11,0,0,0,0
17-0005073,500,"Mercantile, business, other.",Business,321,Medical,EMS,None,42921.61716,42921.61625,42921.61882,42921.6324,0:03:42,0.016145833,C,9,1,4,0,0,0,0
17-0005074,449,"Hotel/Motel, commercial.",Residential,735,No Hazard,ALARM,None,42921.62978,42921.62941,42921.63222,42921.63957,0:04:03,0.010162037,C,1,4,12,0,0,0,0
17-0005075,599,Business office.,Business,322,Hazard,MVA,None,42921.65622,42921.65601,42921.65648,42921.68809,0:00:41,0.032083333,C,6,3,8,0,0,0,0
17-0005076,500,"Mercantile, business, other.",Business,311,Medical,EMS,None,42921.65853,42921.65832,42921.6603,42921.66278,0:02:51,0.004456019,C,8,1,4,0,0,0,0
17-0005077,981,Construction site.,Outside,311,Medical,EMS,None,42921.71521,42921.71476,42921.72299,42921.72302,0:11:51,0.008263889,C,MVFD,1,3,0,0,0,0
17-0005079,519,"Food and beverage sales, grocery store.",Business,321,Medical,EMS,None,42921.7715,42921.77108,42921.77392,42921.78171,0:04:06,0.010636574,C,4,1,4,0,0,0,0
17-0005080,121,"Ballroom, gymnasium.",Assembly,745,No Hazard,ALARM,Automatic Aid Received,42921.84623,42921.84568,42921.8509,42921.86813,0:07:31,0.02244213,C,6,3,11,0,0,0,0
17-0005082,419,1- or 2-family dwelling.,Residential,321,Medical,EMS,None,42921.89435,42921.89391,42921.89731,42921.91223,0:04:54,0.018321759,C,4,1,5,0,0,0,0
17-0005083,963,Street or road in commercial area.,Outside,321,Medical,EMS,None,42922.05117,42922.05109,42922.05315,42922.05948,0:02:58,0.008391204,C,3,1,4,0,0,0,0
17-0005084,419,1- or 2-family dwelling.,Residential,733,No Hazard,ALARM,None,42922.08515,42922.08417,42922.08782,42922.10953,0:05:16,0.025358796,C,7,2,7,0,0,0,0
17-0005085,419,1- or 2-family dwelling.,Residential,733,No Hazard,ALARM,None,42922.13042,42922.12932,42922.13556,42922.1503,0:08:59,0.020983796,C,1,2,7,0,0,0,0
17-0005086,419,1- or 2-family dwelling.,Residential,311,Medical,EMS,None,42922.19144,42922.19102,42922.19536,42922.20579,0:06:15,0.014768519,C,5,1,4,0,0,0,0
17-0005087,419,1- or 2-family dwelling.,Residential,341,Special Ops,TECH RESCUE,None,42922.29529,42922.2951,42922.30218,42922.3241,0:10:11,0.028993056,A,CSFD,3,5,0,0,0,0
17-0005088,429,Multifamily dwelling.,Residential,321,Medical,EMS,None,42922.35388,42922.35356,42922.35538,42922.36597,0:02:37,0.012407407,A,9,1,4,0,0,0,0
17-0005089,419,1- or 2-family dwelling.,Residential,321,Medical,EMS,None,42922.38859,42922.38859,42922.39127,42922.40366,0:03:52,0.015069444,A,4,1,4,0,0,0,0
17-0005090,931,Open land or field.,Outside,611,No Hazard,GOOD INTENT,Mutual Aid Given,42922.39167,42922.39167,42922.39167,42922.39583,0:00:00,0.004166667,A,MVFD,1,3,0,0,0,0
17-0005091,419,1- or 2-family dwelling.,Residential,733,No Hazard,ALARM,None,42922.43295,42922.43185,42922.4352,42922.44551,0:04:49,0.013657407,A,2,2,7,0,0,0,0
17-0005092,599,Business office.,Business,745,No Hazard,ALARM,None,42922.44758,42922.44634,42922.45038,42922.45828,0:05:49,0.01193287,A,4,3,12,0,0,0,0
17-0005093,419,1- or 2-family dwelling.,Residential,321,Medical,EMS,None,42922.45813,42922.45772,42922.46183,42922.47683,0:05:55,0.019108796,A,6,1,3,0,0,0,0
17-0005094,599,Business office.,Business,745,No Hazard,ALARM,None,42922.46704,42922.4663,42922.46988,42922.49806,0:05:10,0.031759259,A,1,2,7,0,0,0,0
17-0005095,429,Multifamily dwelling.,Residential,353,No Hazard,ASSIST,None,42922.50847,42922.50759,42922.51178,42922.53233,0:06:02,0.024733796,A,4,2,8,0,0,0,0
17-0005096,419,1- or 2-family dwelling.,Residential,311,Medical,EMS,None,42922.53316,42922.53307,42922.5353,42922.5417,0:03:13,0.008634259,A,8,1,5,0,0,0,0
17-0005097,961,Highway or divided highway.,Outside,322,Hazard,MVA,Automatic Aid Given,42922.5542,42922.55377,42922.55652,42922.57182,0:03:57,0.018043981,A,MVFD,5,12,0,0,0,0
17-0005098,429,Multifamily dwelling.,Residential,551,No Hazard,ASSIST,None,42922.56464,42922.56457,42922.57056,42922.58176,0:08:37,0.0171875,A,1,1,4,0,0,0,0
17-0005099,963,Street or road in commercial area.,Outside,324,Hazard,MVA,Automatic Aid Received,42922.63302,42922.63273,42922.63569,42922.65046,0:04:16,0.017731481,A,9,2,7,0,0,0,0
17-0005100,599,Business office.,Business,745,No Hazard,ALARM,None,42922.6548,42922.65388,42922.65757,42922.66157,0:05:19,0.007696759,A,9,2,7,0,0,0,0
17-0005101,419,1- or 2-family dwelling.,Residential,321,Medical,EMS,None,42922.67712,42922.67667,42922.67941,42922.68896,0:03:57,0.012291667,A,3,1,4,0,0,0,0
17-0005102,419,1- or 2-family dwelling.,Residential,321,Medical,EMS,None,42922.67868,42922.67786,42922.68102,42922.69498,0:04:33,0.017118056,A,4,1,4,0,0,0,0
17-0005103,539,"Household goods, sales, repairs.",Business,321,Medical,EMS,None,42922.72873,42922.72821,42922.73139,42922.74824,0:04:35,0.020034722,A,9,2,5,0,0,0,0
17-0005104,963,Street or road in commercial area.,Outside,322,Hazard,MVA,None,42922.7616,42922.76141,42922.76404,42922.77554,0:03:47,0.014131944,A,3,3,9,0,0,0,0
17-0005105,419,1- or 2-family dwelling.,Residential,733,No Hazard,ALARM,None,42922.79771,42922.79744,42922.80185,42922.82266,0:06:21,0.025219907,A,7,2,7,0,0,0,0
17-0005106,599,Business office.,Business,142,Fire,BRUSH FIRE,None,42922.82153,42922.82075,42922.82433,42922.84194,0:05:09,0.02119213,A,3,3,9,0,0,0,0
17-0005107,419,1- or 2-family dwelling.,Residential,321,Medical,EMS,None,42922.98839,42922.98824,42922.99083,42923.00068,0:03:44,0.01244213,A,8,1,5,0,0,0,0
17-0005108,419,1- or 2-family dwelling.,Residential,733,No Hazard,ALARM,None,42923.20902,42923.20814,42923.21209,42923.2209,0:05:42,0.012766204,A,4,2,8,0,0,0,0
17-0005109,419,1- or 2-family dwelling.,Residential,733,No Hazard,ALARM,None,42923.36671,42923.36624,42923.37071,42923.37845,0:06:26,0.012210648,C,5,2,8,0,0,0,0
17-0005110,419,1- or 2-family dwelling.,Residential,321,Medical,EMS,None,42923.39667,42923.396,42923.40017,42923.40766,0:06:01,0.011666667,C,3,1,3,0,0,0,0
17-0005111,429,Multifamily dwelling.,Residential,321,Medical,EMS,None,42923.45225,42923.45194,42923.45541,42923.46244,0:04:59,0.010497685,C,1,1,4,0,0,0,0
17-0005113,500,"Mercantile, business, other.",Business,321,Medical,EMS,Automatic Aid Received,42923.47459,42923.47428,42923.47863,42923.48582,0:06:16,0.011539352,C,3,2,7,0,0,0,0
17-0005114,UUU,Undetermined.,Other,324,Hazard,MVA,Automatic Aid Given,42923.50124,42923.50066,42923.50454,42923.51836,0:05:35,0.017696759,C,RDU,1,4,0,0,0,0
17-0005115,311,"Nursing homes licensed by the State,.",Health Care or Detention,321,Medical,EMS,None,42923.54034,42923.53993,42923.54324,42923.55005,0:04:46,0.010115741,C,4,1,4,0,0,0,0
17-0005116,599,Business office.,Business,745,No Hazard,ALARM,None,42923.55787,42923.55692,42923.56025,42923.56632,0:04:48,0.009398148,C,1,2,8,0,0,0,0
17-0005117,599,Business office.,Business,611,No Hazard,GOOD INTENT,Automatic Aid Received,42923.55852,42923.55828,42923.56564,42923.56644,0:10:36,0.008159722,C,1,1,3,0,0,0,0
17-0005118,519,"Food and beverage sales, grocery store.",Business,311,Medical,EMS,None,42923.56774,42923.56727,42923.57328,42923.57669,0:08:39,0.009421296,C,9,1,4,0,0,0,0
17-0005119,599,Business office.,Business,444,Hazard,HAZARDOUS CONDITION,None,42923.57228,42923.57145,42923.57368,42923.58462,0:03:13,0.013171296,C,1,1,4,0,0,0,0
17-0005120,449,"Hotel/Motel, commercial.",Residential,743,No Hazard,ALARM,None,42923.58551,42923.58475,42923.58714,42923.58792,0:03:27,0.003171296,C,1,3,11,0,0,0,0
17-0005122,419,1- or 2-family dwelling.,Residential,321,Medical,EMS,None,42923.65878,42923.65861,42923.66104,42923.67301,0:03:30,0.014398148,C,8,1,4,0,0,0,0
17-0005123,419,1- or 2-family dwelling.,Residential,321,Medical,EMS,None,42923.65831,42923.65809,42923.66096,42923.67169,0:04:08,0.013599537,C,2,1,4,0,0,0,0
17-0005124,549,Specialty shop.,Business,445,Hazard,HAZARDOUS CONDITION,Automatic Aid Given,42923.70902,42923.70878,42923.71311,42923.71941,0:06:14,0.010625,C,MVFD,3,8,0,0,0,0
17-0005125,962,"Residential street, road.",Outside,322,Hazard,MVA,None,42923.72638,42923.72541,42923.72903,42923.73935,0:05:13,0.013946759,C,5,2,7,0,0,0,0
17-0005126,419,1- or 2-family dwelling.,Residential,561,Fire,OTHER,None,42923.748,42923.74686,42923.75508,42923.76049,0:11:50,0.013622685,C,2,3,7,0,0,0,0
17-0005127,500,"Mercantile, business, other.",Business,322,Hazard,MVA,None,42923.76068,42923.76022,42923.76321,42923.78757,0:04:18,0.027349537,C,9,2,7,0,0,0,0
17-0005128,419,1- or 2-family dwelling.,Residential,321,Medical,EMS,None,42923.77046,42923.77021,42923.77358,42923.78499,0:04:51,0.014780093,C,7,1,3,0,0,0,0
17-0005129,599,Business office.,Business,571,No Hazard,GOOD INTENT,None,42923.86553,42923.86552,42923.86672,42923.90044,0:01:44,0.034918981,C,8,1,4,0,0,0,0
17-0005130,419,1- or 2-family dwelling.,Residential,311,Medical,EMS,None,42923.88896,42923.88872,42923.89339,42923.90218,0:06:44,0.013460648,C,8,1,3,0,0,0,0
17-0005131,961,Highway or divided highway.,Outside,322,Hazard,MVA,Automatic Aid Given,42923.8998,42923.8997,42923.90222,42923.93421,0:03:38,0.034513889,C,MVFD,2,7,0,0,0,0
17-0005132,429,Multifamily dwelling.,Residential,511,No Hazard,ASSIST,None,42923.90872,42923.9087,42923.90981,42923.91174,0:01:36,0.003032407,C,8,1,4,0,0,0,0
17-0005133,161,Restaurant or cafeteria.,Assembly,321,Medical,EMS,None,42923.9223,42923.92207,42923.92493,42923.93181,0:04:07,0.009733796,C,1,1,4,0,0,0,0
17-0005134,419,1- or 2-family dwelling.,Residential,321,Medical,EMS,None,42923.95168,42923.9514,42923.95522,42923.97047,0:05:30,0.019074074,C,3,1,4,0,0,0,0
17-0005135,449,"Hotel/Motel, commercial.",Residential,311,Medical,EMS,Automatic Aid Received,42924.10674,42924.10655,42924.11244,42924.12478,0:08:29,0.018229167,C,1,1,4,0,0,0,0
